Season,Week,Team,Day,Date,Win,OT,Home,Opp,Off_Pts,Def_Pts,G,Spread,Total,Actual_Total,Div_Game
2018,1,CLE,Sun,9-Sep,0,1,1,PIT,21,21,1,3.5,41,42,1
2018,2,CLE,Sun,16-Sep,0,0,0,NOR,18,21,2,10,51,39,0
2018,3,CLE,Thu,20-Sep,1,0,1,NYJ,21,17,3,-3,41,38,0
2018,4,CLE,Sun,30-Sep,0,1,0,RAI,42,45,4,2.5,44.5,87,0
2018,5,CLE,Sun,7-Oct,1,1,1,RAV,12,9,5,3,44.5,21,1
2018,6,CLE,Sun,14-Oct,0,0,1,SDG,14,38,6,-1,47,52,0
2018,7,CLE,Sun,21-Oct,0,1,0,TAM,23,26,7,3.5,52.5,49,0
2018,8,CLE,Sun,28-Oct,0,0,0,PIT,18,33,8,8.5,47.5,51,2
2018,9,CLE,Sun,4-Nov,0,0,1,KAN,21,37,9,7.5,51.5,58,0
2018,10,CLE,Sun,11-Nov,1,0,1,ATL,28,16,10,5.5,49.5,44,0
2018,12,CLE,Sun,25-Nov,1,0,0,CIN,35,20,11,-1,46.5,55,1
2018,13,CLE,Sun,2-Dec,0,0,0,HTX,13,29,12,5,47.5,42,0
2018,14,CLE,Sun,9-Dec,1,0,1,CAR,26,20,13,1,47.5,46,0
2018,15,CLE,Sat,15-Dec,1,0,0,DEN,17,16,14,1,47,33,0
2018,16,CLE,Sun,23-Dec,1,0,1,CIN,26,18,15,-10,44,44,2
2018,17,CLE,Sun,30-Dec,0,0,0,RAV,24,26,16,7,41,50,2
2018,1,DAL,Sun,9-Sep,0,0,0,CAR,8,16,1,2.5,42.5,24,0
2018,2,DAL,Sun,16-Sep,1,0,1,NYG,20,13,2,-3,42,33,1
2018,3,DAL,Sun,23-Sep,0,0,0,SEA,13,24,3,1,40,37,0
2018,4,DAL,Sun,30-Sep,1,0,1,DET,26,24,4,-2.5,43.5,50,0
2018,5,DAL,Sun,7-Oct,0,1,0,HTX,16,19,5,3.5,45.5,35,0
2018,6,DAL,Sun,14-Oct,1,0,1,JAX,40,7,6,3,39,47,0
2018,7,DAL,Sun,21-Oct,0,0,0,WAS,17,20,7,-1,40.5,37,1
2018,9,DAL,Mon,5-Nov,0,0,1,OTI,14,28,8,-4.5,40.5,42,0
2018,10,DAL,Sun,11-Nov,1,0,0,PHI,27,20,9,7.5,45.5,47,1
2018,11,DAL,Sun,18-Nov,1,0,0,ATL,22,19,10,3.5,50,41,0
2018,12,DAL,Thu,22-Nov,1,0,1,WAS,31,23,11,-7,40,54,2
2018,13,DAL,Thu,29-Nov,1,0,1,NOR,13,10,12,7.5,51.5,23,0
2018,14,DAL,Sun,9-Dec,1,1,1,PHI,29,23,13,-3.5,45.5,52,2
2018,15,DAL,Sun,16-Dec,0,0,0,CLT,0,23,14,3,46.5,23,0
2018,16,DAL,Sun,23-Dec,1,0,1,TAM,27,20,15,-7.5,48,47,0
2018,17,DAL,Sun,30-Dec,1,0,0,NYG,36,35,16,7.5,38.5,71,2
2018,1,DEN,Sun,9-Sep,1,0,1,SEA,27,24,1,-3,42.5,51,0
2018,2,DEN,Sun,16-Sep,1,0,1,RAI,20,19,2,-5.5,44,39,1
2018,3,DEN,Sun,23-Sep,0,0,0,RAV,14,27,3,5.5,46,41,0
2018,4,DEN,Mon,1-Oct,0,0,1,KAN,23,27,4,3.5,53.5,50,1
2018,5,DEN,Sun,7-Oct,0,0,0,NYJ,16,34,5,1,43,50,0
2018,6,DEN,Sun,14-Oct,0,0,1,RAM,20,23,6,7,50,43,0
2018,7,DEN,Thu,18-Oct,1,0,0,CRD,45,10,7,-1,42.5,55,0
2018,8,DEN,Sun,28-Oct,0,0,0,KAN,23,30,8,8.5,53,53,2
2018,9,DEN,Sun,4-Nov,0,0,1,HTX,17,19,9,-1,46.5,36,0
2018,11,DEN,Sun,18-Nov,1,0,0,SDG,23,22,10,7.5,46.5,45,1
2018,12,DEN,Sun,25-Nov,1,0,1,PIT,24,17,11,3,47.5,41,0
2018,13,DEN,Sun,2-Dec,1,0,0,CIN,24,10,12,-4,45,34,0
2018,14,DEN,Sun,9-Dec,0,0,0,SFO,14,20,13,-3,45.5,34,0
2018,15,DEN,Sat,15-Dec,0,0,1,CLE,16,17,14,-1,47,33,0
2018,16,DEN,Mon,24-Dec,0,0,0,RAI,14,27,15,-2.5,42.5,41,2
2018,17,DEN,Sun,30-Dec,0,0,1,SDG,9,23,16,7,43.5,32,2
2018,1,DET,Mon,10-Sep,0,0,1,NYJ,17,48,1,-7,44,65,0
2018,2,DET,Sun,16-Sep,0,0,0,SFO,27,30,2,6,48.5,57,0
2018,3,DET,Sun,23-Sep,1,0,1,NWE,26,10,3,7,55,36,0
2018,4,DET,Sun,30-Sep,0,0,0,DAL,24,26,4,2.5,43.5,50,0
2018,5,DET,Sun,7-Oct,1,0,1,GNB,31,23,5,-1,50,54,1
2018,7,DET,Sun,21-Oct,1,0,0,MIA,32,21,6,-3,47,53,0
2018,8,DET,Sun,28-Oct,0,0,1,SEA,14,28,7,-3,48,42,0
2018,9,DET,Sun,4-Nov,0,0,0,MIN,9,24,8,4.5,47.5,33,1
2018,10,DET,Sun,11-Nov,0,0,0,CHI,22,34,9,7.5,44.5,56,1
2018,11,DET,Sun,18-Nov,1,0,1,CAR,20,19,10,4,48,39,0
2018,12,DET,Thu,22-Nov,0,0,1,CHI,16,23,11,3,43,39,2
2018,13,DET,Sun,2-Dec,0,0,1,RAM,16,30,12,10.5,54,46,0
2018,14,DET,Sun,9-Dec,1,0,0,CRD,17,3,13,-2.5,40.5,20,0
2018,15,DET,Sun,16-Dec,0,0,0,BUF,13,14,14,2.5,40,27,0
2018,16,DET,Sun,23-Dec,0,0,1,MIN,9,27,15,6.5,42.5,36,2
2018,17,DET,Sun,30-Dec,1,0,0,GNB,31,0,16,7.5,44.5,31,2
2018,1,GNB,Sun,9-Sep,1,0,1,CHI,24,23,1,-6.5,45,47,1
2018,2,GNB,Sun,16-Sep,0,1,1,MIN,29,29,2,2,45,58,1
2018,3,GNB,Sun,23-Sep,0,0,0,WAS,17,31,3,-2.5,45.5,48,0
2018,4,GNB,Sun,30-Sep,1,0,1,BUF,22,0,4,-8.5,43.5,22,0
2018,5,GNB,Sun,7-Oct,0,0,0,DET,23,31,5,1,50,54,1
2018,6,GNB,Mon,15-Oct,1,0,1,SFO,33,30,6,-9,46.5,63,0
2018,8,GNB,Sun,28-Oct,0,0,0,RAM,27,29,7,7.5,57,56,0
2018,9,GNB,Sun,4-Nov,0,0,0,NWE,17,31,8,5,56,48,0
2018,10,GNB,Sun,11-Nov,1,0,1,MIA,31,12,9,-11,48.5,43,0
2018,11,GNB,Thu,15-Nov,0,0,0,SEA,24,27,10,3,49,51,0
2018,12,GNB,Sun,25-Nov,0,0,0,MIN,17,24,11,3.5,48,41,2
2018,13,GNB,Sun,2-Dec,0,0,1,CRD,17,20,12,-13.5,41,37,0
2018,14,GNB,Sun,9-Dec,1,0,1,ATL,34,20,13,-4,50.5,54,0
2018,15,GNB,Sun,16-Dec,0,0,0,CHI,17,24,14,5.5,46.5,41,2
2018,16,GNB,Sun,23-Dec,1,1,0,NYJ,44,38,15,-3,47.5,82,0
2018,17,GNB,Sun,30-Dec,0,0,1,DET,0,31,16,-7.5,44.5,31,2
2018,1,HTX,Sun,9-Sep,0,0,0,NWE,20,27,1,6,49.5,47,0
2018,2,HTX,Sun,16-Sep,0,0,0,OTI,17,20,2,-3.5,41,37,1
2018,3,HTX,Sun,23-Sep,0,0,1,NYG,22,27,3,-6.5,44,49,0
2018,4,HTX,Sun,30-Sep,1,1,0,CLT,37,34,4,-1,48,71,1
2018,5,HTX,Sun,7-Oct,1,1,1,DAL,19,16,5,-3.5,45.5,35,0
2018,6,HTX,Sun,14-Oct,1,0,1,BUF,20,13,6,-10.5,40.5,33,0
2018,7,HTX,Sun,21-Oct,1,0,0,JAX,20,7,7,3.5,42.5,27,1
2018,8,HTX,Thu,25-Oct,1,0,1,MIA,42,23,8,-7.5,45,65,0
2018,9,HTX,Sun,4-Nov,1,0,0,DEN,19,17,9,1,46.5,36,0
2018,11,HTX,Sun,18-Nov,1,0,0,WAS,23,21,10,-3,40.5,44,0
2018,12,HTX,Mon,26-Nov,1,0,1,OTI,34,17,11,-3.5,42.5,51,2
2018,13,HTX,Sun,2-Dec,1,0,1,CLE,29,13,12,-5,47.5,42,0
2018,14,HTX,Sun,9-Dec,0,0,1,CLT,21,24,13,-4,49,45,2
2018,15,HTX,Sat,15-Dec,1,0,0,NYJ,29,22,14,-7,44,51,0
2018,16,HTX,Sun,23-Dec,0,0,0,PHI,30,32,15,1,46.5,62,0
2018,17,HTX,Sun,30-Dec,1,0,1,JAX,20,3,16,-7,39.5,23,2
2018,1,CLT,Sun,9-Sep,0,0,1,CIN,23,34,1,1,47.5,57,0
2018,2,CLT,Sun,16-Sep,1,0,0,WAS,21,9,2,6,48,30,0
2018,3,CLT,Sun,23-Sep,0,0,0,PHI,16,20,3,6.5,45.5,36,0
2018,4,CLT,Sun,30-Sep,0,1,1,HTX,34,37,4,1,48,71,1
2018,5,CLT,Thu,4-Oct,0,0,0,NWE,24,38,5,10.5,49.5,62,0
2018,6,CLT,Sun,14-Oct,0,0,0,NYJ,34,42,6,2.5,47.5,76,0
2018,7,CLT,Sun,21-Oct,1,0,1,BUF,37,5,7,-7,43.5,42,0
2018,8,CLT,Sun,28-Oct,1,0,0,RAI,42,28,8,-3.5,51,70,0
2018,10,CLT,Sun,11-Nov,1,0,1,JAX,29,26,9,-3,48,55,1
2018,11,CLT,Sun,18-Nov,1,0,1,OTI,38,10,10,-1,50,48,1
2018,12,CLT,Sun,25-Nov,1,0,1,MIA,27,24,11,-9,52.5,51,0
2018,13,CLT,Sun,2-Dec,0,0,0,JAX,0,6,12,-4,45.5,6,2
2018,14,CLT,Sun,9-Dec,1,0,0,HTX,24,21,13,4,49,45,2
2018,15,CLT,Sun,16-Dec,1,0,1,DAL,23,0,14,-3,46.5,23,0
2018,16,CLT,Sun,23-Dec,1,0,1,NYG,28,27,15,-10,48.5,55,0
2018,17,CLT,Sun,30-Dec,1,0,0,OTI,33,17,16,-5.5,42.5,50,2
2018,1,JAX,Sun,9-Sep,1,0,0,NYG,20,15,1,-2.5,43,35,0
2018,2,JAX,Sun,16-Sep,1,0,1,NWE,31,20,2,2,44.5,51,0
2018,3,JAX,Sun,23-Sep,0,0,1,OTI,6,9,3,-10,39,15,1
2018,4,JAX,Sun,30-Sep,1,0,1,NYJ,31,12,4,-7.5,40.5,43,0
2018,5,JAX,Sun,7-Oct,0,0,0,KAN,14,30,5,3,48,44,0
2018,6,JAX,Sun,14-Oct,0,0,0,DAL,7,40,6,-3,39,47,0
2018,7,JAX,Sun,21-Oct,0,0,1,HTX,7,20,7,-3.5,42.5,27,1
2018,8,JAX,Sun,28-Oct,0,0,1,PHI,18,24,8,3.5,44,42,0
2018,10,JAX,Sun,11-Nov,0,0,0,CLT,26,29,9,3,48,55,1
2018,11,JAX,Sun,18-Nov,0,0,1,PIT,16,20,10,4,47,36,0
2018,12,JAX,Sun,25-Nov,0,0,0,BUF,21,24,11,-3,36.5,45,0
